true,0001,,,,,false,10/20/2017 2:42:13 PM,10/20/2017 2:42:13 PM,Model # 54-800-000,,,False,Niveltronic Angle Level,-1,,,,17.0
false,0002,,,,,false,2/23/2017 12:56:49 PM,8/8/2017 9:45:21 AM,Model#54-800-000 ELL009,,,True,Niveltronic angle level,9999,Jason Noble,Werner Brinkheinrich,Orizon,17.0
,0003,,,,,false,9/21/2017 8:18:31 AM,2/21/2018 2:57:00 PM,S/N: G1542,,,True,Niveltronic Level,9999,Michael DiChiara,Matthew Metzger,Manfred Schumacher,17.5
,0005,,,,,false,11/13/2017 12:50:44 PM,1/22/2018 12:45:07 PM,S/N Q0068&Q0088,,,True,Wyler Level Set,490013033,Michael DiChiara,Gus Morales,Siemens,22.5
false,0006,,,,,false,2/13/2018 1:01:55 PM,2/13/2018 1:01:55 PM,,,,False,Wyler Blue Level Set #2,-1,,,,26
,0007,,,,,false,2/5/2018 1:09:39 PM,2/5/2018 1:09:39 PM,Set#2 Proofing Bar, Tool Changer Tools, Spindle Alignment Tool,,,False,Allignment ToolsHSK100,-1,,,,47
,0008,,,,,false,1/2/2018 4:25:23 PM,1/2/2018 4:25:23 PM,,,,False,HSK100 Proofing Bar Alignment Tools,-1,,,,25.5
,0009,,,,,false,12/12/2017 9:06:24 AM,12/12/2017 9:06:24 AM,,,,False,HSK50 Proofing Bar Tool Changer Tools,-1,,,,27.5
,0028,,,,,false,1/4/2017 10:24:40 AM,1/1/0001 12:00:00 AM,,,,False,Level Tronic A40,-1,,,,13.0
,0011,,,,,false,12/12/2017 9:06:24 AM,1/22/2018 12:45:07 PM,,,,True,Belt Tensioner ST-9,490013033,Michael DiChiara,Gus Morales,Siemens,1.5
,0012,,,,,false,1/30/2017 7:57:03 AM,1/22/2018 12:45:07 PM,10-100 ft. lbs,,,True,3/8" Drive Torque Wrench,490013033,Michael DiChiara,Gus Morales,Siemens,3
false,0004,,,,,false,12/5/2017 2:43:57 PM,2/21/2018 3:05:21 PM,,,,True,NivelTronic Level,9999,Michael DiChiara,Matthew Metzger,Manfred Schumacher,18.0
,0013,,,,,false,11/3/2017 2:02:45 PM,11/3/2017 2:02:45 PM,,,,False,Hydac Hydraulic Accumulator kit,-1,,,,12.50
,0014,,,,,false,2/9/2018 1:12:19 PM,2/13/2018 1:01:01 PM,,,,True,Olaer Hydraulic Test Kit,490013236,Michael DiChiara,Manfred Schumacher,AMT,7
,0015,,,,,false,1/4/2017 11:29:21 AM,1/1/0001 12:00:00 AM,,,,False,Olaer Hydraulic Test Kit 2,-1,,,,7
,0018,,,,,false,12/12/2017 9:06:24 AM,12/12/2017 9:06:24 AM,,,,False,Accumulator Test Kit #3,-1,,,,8.5
,0019,,,,,false,11/28/2017 1:07:43 PM,11/28/2017 1:07:43 PM,,,,False,Hydraulic Test Kit #2,-1,,,,4
,0020,,,,,false,9/12/2017 9:03:43 AM,2/13/2018 4:05:46 PM,,,,True,Hydraulic Test Kit #4,490013250,Michael DiChiara,Matthew Metzger,ngc,4.5
,0021,,,,,false,12/12/2017 9:06:24 AM,12/12/2017 9:06:24 AM,,,,False,Hydraulic Test Kit #3,-1,,,,4.5
,0022,,,,,false,1/4/2017 12:21:41 PM,1/1/0001 12:00:00 AM,Renishaw Ballbar geometry test kit,,,False,Renishaw Ballbar QC20-W,-1,,,,10.0
,0023,,,,,false,2/5/2018 11:28:29 AM,2/5/2018 11:29:08 AM,StepTec Spindle Commissioning Kit #1 ,,,True,StepTec Spindle Commissioning Kit #1,490013205,Michael DiChiara,Nick Johnson,Royell Manufacturing,8.5
,0024,,,,,false,2/9/2018 1:12:19 PM,2/13/2018 1:01:01 PM,StepTec Spindle Commissioning Kit #2,,,True,StepTec Spindle Commissioning Kit #2,490013236,Michael DiChiara,Manfred Schumacher,AMT,8.5
,0025,,,,,false,1/4/2017 12:36:54 PM,1/1/0001 12:00:00 AM,B Axis Removal Tool,,,False,B Axis Removal Tool,-1,,,,9.5
,0026,,,,,false,11/13/2017 12:50:44 PM,11/13/2017 12:50:44 PM,Long Extension 30mm socket,,,False,30mm Socket Long Extension,-1,,,,7.0
,0027,,,,,false,1/4/2017 12:44:58 PM,1/1/0001 12:00:00 AM,IPA Analyzer #7884,,,False,Vise Pressure Gauge,-1,,,,3.0
,0029,,,,,false,7/24/2017 10:30:28 AM,7/24/2017 10:30:28 AM,LX151 Calibration Tools,,,False,LX151 Calibration Tools,-1,,,,21.5
,0030,,,,,false,1/4/2017 12:54:54 PM,1/1/0001 12:00:00 AM,Electric skillet,,,False,Electric Skillet,-1,,,,7.0
,0031,,,,,false,1/4/2017 12:59:41 PM,1/1/0001 12:00:00 AM,,,,False,Pulley Idler,-1,,,,20
,0032,,,,,false,1/4/2017 1:10:49 PM,1/1/0001 12:00:00 AM,Short Test Bar for HSK 60,,,False,HSK 60 Short Test Bar,-1,,,,10.5
,0033,,,,,false,1/4/2017 1:13:32 PM,1/1/0001 12:00:00 AM,,,,False,MF-46 Taper Cleaner,-1,,,,9
,0034,,,,,false,1/4/2017 1:16:48 PM,1/1/0001 12:00:00 AM,,,,False,Flexible Video Scope,-1,,,,6
,0035,,,,,false,1/2/2018 4:25:23 PM,1/2/2018 4:25:23 PM,,,,False,Milli-Ohm Kit,-1,,,,10
,0036,,,,,false,6/13/2017 12:53:16 PM,6/13/2017 12:53:16 PM,,,,False,Collector Service Kit #1,-1,,,,35
,0037,,,,,false,2/5/2018 11:32:02 AM,2/13/2018 1:01:01 PM,,,,True,OTT Pull Force Checker #2,490013236,Michael DiChiara,Manfred Schumacher,AMT,40
,0038,,,,,false,4/20/2017 8:06:44 AM,4/20/2017 8:09:38 AM,,,,True,OTT Pull Force Checker #1,490011261,Michael DiChiara,Nick Johnson,Bell Helicopter - Grand Prairie,31
,0039,,,,,false,1/4/2017 1:33:22 PM,7/11/2017 11:00:51 AM,,,,True,Gates Belt Tension Meter,490011326,Michael DiChiara,Nick Johnson,Royell Manufacturing,3
,0040,,,,,false,2/5/2018 11:32:02 AM,2/5/2018 11:32:02 AM,,,,False,Gates Belt Tension Meter #2,-1,,,,3
,0041,,,,,false,1/4/2017 1:37:25 PM,1/1/0001 12:00:00 AM,,,,False,IFM Programmer #1,-1,,,,0
,0042,,,,,false,1/4/2017 1:37:50 PM,1/1/0001 12:00:00 AM,,,,False,IFM Programmer,-1,,,,0
,0043,,,,,false,1/4/2017 1:38:11 PM,1/1/0001 12:00:00 AM,,,,False,IFM Programmer,-1,,,,0
,0044,,,,,false,12/1/2017 8:43:21 AM,12/1/2017 8:43:21 AM,,,,False,Siemens AS-Interface Analyzer,-1,,,,2.0
,0045,,,,,false,1/4/2017 1:45:40 PM,1/1/0001 12:00:00 AM,,,,False,IFM Programmer Model 2000,-1,,,,3
,0046,,,,,false,1/4/2017 1:53:16 PM,1/1/0001 12:00:00 AM,,,,False,ASI BUS Testing Tool,-1,,,,3.0
,0047,,,,,false,1/4/2017 1:56:49 PM,1/1/0001 12:00:00 AM,,,,False,ZS Series Enabling Switch,-1,,,,3.0
,0048,,,Barcodes\0048.png,,false,1/5/2017 6:04:33 AM,1/1/0001 12:00:00 AM,ST 107,,,False,Extraction Tool,-1,,,,0
,0049,,,Barcodes\0049.png,,false,1/5/2017 6:07:04 AM,1/1/0001 12:00:00 AM,,,,False,HEC800 Laser Plate,-1,,,,39.5
,0052,,,Barcodes\0052.png,,false,1/5/2017 6:14:07 AM,1/1/0001 12:00:00 AM,Qty 2,,,False,HX251 Laser plates,-1,,,,9.00
,0050,,,Barcodes\0050.png,,false,1/5/2017 6:22:06 AM,1/1/0001 12:00:00 AM,,,,False,Laser Mounting Plate,-1,,,,17.5
,0051,,,Barcodes\0051.png,,false,1/5/2017 6:25:14 AM,1/1/0001 12:00:00 AM,,,,False,Laser Mounting Plate 2,-1,,,,21.5
,0053,,,Barcodes\0053.png,,false,1/5/2017 6:29:06 AM,1/1/0001 12:00:00 AM,,,,False,Lockout/Tagout Safety Kit,-1,,,,3.5
,0054,,,Barcodes\0054.png,,false,1/5/2017 6:31:49 AM,1/1/0001 12:00:00 AM,,,,False,Paragon Walbar,-1,,,,4
,0055,,,Barcodes\0055.png,,false,1/5/2017 6:34:02 AM,1/1/0001 12:00:00 AM,,,,False,Laser Mounting Plate#3 ,-1,,,,8.5
,0056,,,Barcodes\0056.png,,false,1/5/2017 6:36:31 AM,1/1/0001 12:00:00 AM,,,,False,HEC1600 Spindle Plate for Levels,-1,,,,9
,0057,,,Barcodes\0057.png,,false,1/5/2017 6:39:20 AM,1/1/0001 12:00:00 AM,Qty 2,,,False,Laser Mounting Plates ,-1,,,,14.5
,0058,,,Barcodes\0058.png,,false,1/5/2017 6:41:57 AM,1/1/0001 12:00:00 AM,,,,False,Par005 Plate,-1,,,,14.5
,0059,,,Barcodes\0059.png,,false,1/5/2017 6:45:05 AM,1/1/0001 12:00:00 AM,,,,False,Lockout Kit #2,-1,,,,4.5
,0060,,,Barcodes\0060.png,,false,1/5/2017 6:48:34 AM,1/1/0001 12:00:00 AM,,,,False,WireMic#1,-1,,,,9.5
,0061,,,Barcodes\0061.png,,false,1/5/2017 6:53:58 AM,1/1/0001 12:00:00 AM,,,,False,Test Bar TEB-005,-1,,,,24.00
,0062,,,Barcodes\0062.png,,false,1/26/2018 10:01:31 AM,2/21/2018 1:58:54 PM,,,,True,SIP Measuring Calibration Tool Kit,490013031,Michael DiChiara,Steve Tunget,General Dynamics,52.5
,0063,,,Barcodes\0063.png,,false,2/5/2018 11:28:38 AM,2/5/2018 11:28:38 AM,Ball Screw Alignment Tool,,,False,Ball Screw Kit,-1,,,,29.5
,0064,,,Barcodes\0064.png,,false,2/20/2018 9:49:49 AM,2/20/2018 9:49:49 AM,Field ServiceTool Kit,,,False,Tool Box - Field Service Tools,-1,,,,71.0
,0065,,,Barcodes\0065.png,,false,1/5/2017 2:42:35 PM,1/1/0001 12:00:00 AM,Special ring with 4 screws,,,False,Teflon Quill Bearing Removal Tool,-1,,,,4.0
,0066,,,Barcodes\0066.png,,false,1/5/2017 2:46:04 PM,1/1/0001 12:00:00 AM,,,,False,Waynes 60 Taper Test Bar,-1,,,,26.5
,0067,,,Barcodes\0067.png,,false,1/5/2017 2:49:55 PM,1/1/0001 12:00:00 AM,50mm x 130mm Test Bar,,,False,50 Taper Test Bar,-1,,,,15.5
,0068,,,Barcodes\0068.png,,false,1/5/2017 2:57:04 PM,1/1/0001 12:00:00 AM,,,,False,Tachometer and Temperature Kit,-1,,,,1.5
,0069,,,Barcodes\0069.png,,false,1/5/2017 3:03:52 PM,1/1/0001 12:00:00 AM,SK 50mm x 300mm ,,,False,SK50 Test Bar,-1,,,,11.0
,0070,,,Barcodes\0070.png,,false,1/5/2017 3:08:48 PM,1/1/0001 12:00:00 AM,,,,False,Morse Taper Test Bar,-1,,,,15
,0071,,,Barcodes\0071.png,,false,1/5/2017 3:12:53 PM,1/1/0001 12:00:00 AM,4 pieces, coarse and fine lapping tools included,,,False,ISO 45 Taper Tool,-1,,,,9
,0072,,,Barcodes\0072.png,,false,1/5/2017 3:18:19 PM,1/1/0001 12:00:00 AM,50mm x 210mm Test Bar,,,False,ISO 50 Taper Test Bar,-1,,,,15
,0073,,,Barcodes\0073.png,,false,1/6/2017 8:50:03 AM,1/1/0001 12:00:00 AM,,,,False,ISO 50 Taper Test Bar,-1,,,,16.5
,0998,,,Barcodes\0098.png,,false,12/13/2017 9:40:34 AM,12/13/2017 9:40:34 AM,,,,False,XL80 Laser System Kit,-1,,,,115.00
,0997,,,Barcodes\0997.png,,false,12/13/2017 9:40:34 AM,12/13/2017 9:40:34 AM,,,,False,XR 20 Rotary Indexer Kit,-1,,,,115
,0996,,,Barcodes\0096.png,,false,8/1/2017 10:41:39 AM,8/1/2017 10:41:39 AM,Fixture, plate, tool with arm,,,False,40 Degree Fixture Kit,-1,,,,125
,0995,,,Barcodes\0095.png,,false,1/6/2017 11:16:40 AM,1/1/0001 12:00:00 AM,500 x 700 MM,,,False,Small Steel Angle,-1,,,,150
,0994,,,Barcodes\0094.png,,false,12/12/2017 9:06:24 AM,2/13/2018 1:01:01 PM,Lineal Granite  1000 x 56 x 100  Angle Granite   600 x 800  MM  Assorted sockets, Plates, Extentions, Etc.,,,True,Alignment Kit in Blue Steel Box,490013236,Michael DiChiara,Manfred Schumacher,AMT,900
,0993,,,Barcodes\0093.png,,false,1/6/2017 11:25:52 AM,1/1/0001 12:00:00 AM,300 x 500  MM,,,False,Small Granite Angle,-1,,,,85
,0992,,,Barcodes\0092.png,,false,6/8/2017 2:55:50 PM,12/22/2017 9:26:44 AM,1500 x 220 x 800,,,True,Granite Lineal,490012811,Michael DiChiara,Heckert Engineers,Dial Machine,375
,0991,,,Barcodes\0991.png,,false,1/6/2017 2:36:46 PM,1/1/0001 12:00:00 AM,1000 MM  Old Ref# PAR 007,,,False,Stee Lineal,-1,,,,50
,0990,,,Barcodes\0990.png,,false,1/6/2017 2:38:03 PM,8/8/2017 9:40:53 AM,500 x 500 x 500  For Ecospeed Machines,,,True,Granite Cube,9999,Jason Noble,Werner Brinkheinrich,Orizon,900
,0989,,,Barcodes\0989.png,,false,10/2/2017 10:46:47 AM,10/2/2017 10:46:47 AM,2400 MM Blue Box Old Ref# PAR 010,,,False,Steel Lineal,-1,,,,300
,0988,,,Barcodes\0988.png,,false,12/6/2017 3:54:58 PM,12/6/2017 3:54:58 PM,1200 MM  Old Ref # PAR 001,,,False,Steel Lineal,-1,,,,300
,0987,,,Barcodes\0987.png,,false,1/6/2017 3:57:35 PM,1/1/0001 12:00:00 AM,2400 MM  Old Ref # PAR 011  not used often,,,False,Steel Lineal,-1,,,,300
,0986,,,Barcodes\0986.png,,false,11/13/2017 12:50:44 PM,12/22/2017 9:26:44 AM,800 x 600 x 100,,,True,Granite Angle,490012811,Michael DiChiara,Heckert Engineers,Dial Machine,345
,0074,,,Barcodes\0074.png,,false,1/9/2017 8:49:19 AM,1/1/0001 12:00:00 AM,,,,False,Measuring Bar,-1,,,,14
,0075,,,Barcodes\0075.png,,false,1/9/2017 8:51:54 AM,1/1/0001 12:00:00 AM,MK6-001,,,False,Morse Taper,-1,,,,6.00
,0076,,,Barcodes\0076.png,,false,1/9/2017 8:54:37 AM,1/1/0001 12:00:00 AM,,,,False,Special Wrench for Spindle Head 640/740,-1,,,,12.5
,0077,,,Barcodes\0077.png,,false,1/9/2017 8:57:06 AM,1/1/0001 12:00:00 AM,,,,False,50HM Test Bar,-1,,,,13.00
,0078,,,Barcodes\0078.png,,false,1/9/2017 9:13:36 AM,1/1/0001 12:00:00 AM,3 pieces,,,False,HSK100 Tools,-1,,,,30.00
,0079,,,Barcodes\0079.png,,false,11/1/2017 1:48:36 PM,11/1/2017 1:48:36 PM,,,,False,Starrett Master Precision Level,-1,,,,9.00
,0080,,,Barcodes\0080.png,,false,1/9/2017 9:18:46 AM,1/1/0001 12:00:00 AM,,,,False,Case L02 SIP Tool,-1,,,,20.5
,0081,,,Barcodes\0081.png,,false,1/9/2017 9:20:58 AM,1/1/0001 12:00:00 AM,,,,False,Risers Parallels,-1,,,,21.5
,0082,,,Barcodes\0082.png,,false,1/9/2017 9:23:55 AM,1/1/0001 12:00:00 AM,,,,False,SK50 Test Bar 300L,-1,,,,13.00
,0083,,,Barcodes\0083.png,,false,1/9/2017 9:52:13 AM,1/1/0001 12:00:00 AM,,,,False,SK40 Bar,-1,,,,9.00
,0084,,,Barcodes\0084.png,,false,10/2/2017 10:46:47 AM,10/2/2017 10:46:47 AM,,,,False,PAR14 for FOG,-1,,,,18.5
,0085,,,Barcodes\0085.png,,false,10/2/2017 10:46:47 AM,10/2/2017 10:46:47 AM,,,,False,Gauge Blocks for FOG,-1,,,,19.5
,0086,,,Barcodes\0086.png,,false,1/9/2017 10:04:17 AM,1/1/0001 12:00:00 AM,,,,False,500mm Linear Granite,-1,,,,22.00
,0087,,,Barcodes\0087.png,,false,1/9/2017 10:06:32 AM,1/1/0001 12:00:00 AM,,,,False,TEB-002,-1,,,,26.00
,0088,,,Barcodes\0088.png,,false,1/9/2017 10:09:07 AM,1/1/0001 12:00:00 AM,,,,False,50 Taper Long Nose,-1,,,,26.5
,0089,,,Barcodes\0089.png,,false,1/9/2017 10:12:33 AM,1/1/0001 12:00:00 AM,,,,False,Riser Blocks (Small and Large),-1,,,,62.5
,0092,,,Barcodes\0092.png,,false,1/9/2017 10:15:43 AM,1/1/0001 12:00:00 AM,,,,False,SK40 Alignment Tool,-1,,,,2
,0094,,,Barcodes\0094.png,,false,1/9/2017 10:19:33 AM,1/1/0001 12:00:00 AM,,,,False,Ball Screw Alignment Tools LX-251/151,-1,,,,2
,0095,,,Barcodes\0095.png,,false,1/9/2017 10:25:31 AM,1/1/0001 12:00:00 AM,,,,False,A/AA Axis Socket Wrench LX-151,-1,,,,9
,0093,,,Barcodes\0093.png,,false,1/9/2017 10:30:21 AM,1/1/0001 12:00:00 AM,,,,False,Gearbox Exchange Tools Heckert w/Quill,-1,,,,4
,0090,,,Barcodes\0090.png,,false,1/9/2017 10:35:47 AM,1/1/0001 12:00:00 AM,,,,False,V-Block for Table Guideways w/tester,-1,,,,5.00
,0091,,,Barcodes\0091.png,,false,1/9/2017 10:41:39 AM,1/1/0001 12:00:00 AM,,,,False,OTT-Jakob IFH-63 Single Spanning Head,-1,,,,4.00
,0985,,,Barcodes\0985.png,,false,12/13/2017 2:34:32 PM,12/13/2017 2:34:32 PM,,,,False,Bumotec Kit 1,-1,,,,103
,0984,,,Barcodes\0984.png,,false,1/16/2018 2:57:27 PM,2/7/2018 9:05:18 AM,,,,True,Bumotec Kit #2,490012980,Jason Noble,Ettore Chiaradonna,Pulse Technologies,103
,0096,,,Barcodes\0096.png,,false,2/20/2018 9:49:49 AM,2/20/2018 9:49:49 AM,,,,False,Measuring Link Bar #1,-1,,,,8.5
,0097,,,Barcodes\0097.png,,false,3/16/2017 8:53:39 AM,3/16/2017 8:53:39 AM,,,,False,Measuring Link Bar #2,-1,,,,8.5
,0983,,,Barcodes\0983.png,,false,10/2/2017 10:46:47 AM,10/2/2017 10:46:47 AM,,,,False,Ecospeed Dial Indicator,-1,,,,0
,0016,,,Barcodes\0016.png,,false,8/8/2017 11:10:56 AM,8/8/2017 11:10:56 AM,,,,False,Hydraulic Accumulator Kit,-1,,,,8
,0017,,,Barcodes\0017.png,,false,2/9/2018 1:12:19 PM,2/13/2018 1:01:01 PM,,,,True,Hydraulic Test Kit #1,490013236,Michael DiChiara,Manfred Schumacher,AMT,4
,0982,,,Barcodes\0982.png,,false,11/1/2017 1:48:36 PM,1/22/2018 12:45:07 PM,,,,True,LX Geometry Tools (2 boxes),490013033,Michael DiChiara,Gus Morales,Siemens,0
,0098,,,Barcodes\0098.png,,false,9/21/2017 8:18:31 AM,9/21/2017 8:18:31 AM,,,,False,Ceramic Angle,-1,,,,56
,0981,,,Barcodes\0981.png,,false,2/5/2018 2:39:50 PM,2/13/2018 1:01:01 PM,,,,True,XL 80 Laser with Tripod,490013236,Michael DiChiara,Manfred Schumacher,AMT,90
false,0099,,,Barcodes\0099.png,,false,2/5/2018 11:28:29 AM,2/5/2018 11:29:08 AM,,,,True,HSK63 Alignment Tools: Proofing Bar, Tool changer tools, sweeping tools,490013205,Michael DiChiara,Nick Johnson,Royell Manufacturing,29
,004A,,,Barcodes\004a.png,,false,11/13/2017 12:50:44 PM,11/13/2017 12:50:44 PM,IFM 2001, Belt tension meter, PM Strips, Walkie Talkies,,,False,PM Misc tools,-1,,,,11
,0980,,,Barcodes\0980.png,,false,2/5/2018 2:39:50 PM,2/13/2018 1:01:01 PM,,,,True,XR20 Rotary Axis Calibrator and Bracket,490013236,Michael DiChiara,Manfred Schumacher,AMT,51
,0100,,,Barcodes\0100.png,,false,2/10/2017 3:41:46 PM,1/1/0001 12:00:00 AM,3 devices that allow the large granite cube to be levelled,,,False,Levelling Cubes for Granite sqare,-1,,,,11
,013A,,,Barcodes\013A.png,,false,11/13/2017 12:50:44 PM,11/13/2017 12:50:44 PM,,,,False,Accumulator Kit #1 ,-1,,,,10
,0010,,,Barcodes\0010.png,,false,2/20/2018 9:47:53 AM,2/20/2018 9:47:53 AM,,,,False,SK50 Proofing Bar, alignment tools, tool changers,-1,,,,31
,0979,,,Barcodes\0979.png,,false,6/8/2017 3:02:16 PM,6/8/2017 3:02:16 PM,1000 x 800 ,,,False,Granite Sqare 1000 x 800,-1,,,,650
,0978,,,Barcodes\0978.png,,false,11/13/2017 12:50:44 PM,11/13/2017 12:50:44 PM,,,,False,Lineal Granite 1200 x 200 x 60,-1,,,,140
,0101,,,Barcodes\0101.png,,false,5/8/2017 3:33:36 PM,5/8/2017 3:33:36 PM,Fixture that allows measurment of the C axis spindle centerline on Ecospeed ,,,False,C axis spindle centerline fixture- Ecospeed,-1,,,,0
,0102,,,Barcodes\0102.png,,false,8/11/2017 2:19:44 PM,8/11/2017 2:19:44 PM,Test Mandrel for Ecospeed HSK A063 DST # 48012754,,,False,Test Mandrel - Ecospeed,-1,,,,0
false,0976,,,Barcodes\0976.png,,false,12/6/2017 3:50:17 PM,12/6/2017 3:50:17 PM,,,,False,Installation Toolbox,-1,,,,1000
,0975,,,Barcodes\0975.png,,false,11/14/2017 10:27:42 AM,11/14/2017 10:27:42 AM,,,,False,Installation Toolbox #2 ,-1,,,,1000
,0974,,,Barcodes\0974.png,,false,8/10/2017 8:38:39 AM,8/10/2017 8:39:40 AM,2 probes included. Jim Scott will permanantly keep this. ,,,True,TT10 TesaTronic Display with 2 probes,9999,Michael DiChiara,Jim Scott,Jim Scott,3
,0973,,,Barcodes\0973.png,,false,9/21/2017 8:18:31 AM,9/21/2017 8:18:31 AM,1200 MM Steel PAR003,,,False,Steel Lineal,-1,,,,100
,0972,,,Barcodes\0972.png,,false,9/11/2017 10:40:36 AM,1/1/0001 12:00:00 AM,,,,False,Granite Square 24"x24"x4",-1,,,,320.00
,027A,,,Barcodes\027a.png,,false,12/1/2017 8:43:21 AM,12/1/2017 8:43:21 AM,,,,False,Siemens ASI Programmer,-1,,,,0
,0971,,,Barcodes\0971.png,,false,2/8/2018 8:12:01 AM,2/8/2018 8:43:56 AM,Tools kit with tools for exchange of spindle on Ecospeed machines,,,True,Ecospeed Spindle Exchange Tool Kit,490013240,Jason Noble,Damien Tepe,AMG Huntington Beach LLC,330
,0103,,,Barcodes\0103.png,,false,1/17/2018 11:16:38 AM,1/1/0001 12:00:00 AM,,,,False,Mounting Set for Ecospeed Gear Rach Exchange,-1,,,,3
,0104,,,Barcodes\0104.png,,false,1/22/2018 3:35:00 PM,2/13/2018 1:03:40 PM,,,,True,Belt Tension Meter,490013236,Michael DiChiara,Manfred Schumacher,AMT,0
,0105,,,Barcodes\0105.png,,false,1/22/2018 3:35:39 PM,1/1/0001 12:00:00 AM,,,,False,Belt Tension Meter,-1,,,,0
,0106,,,Barcodes\0106.png,,false,1/22/2018 3:35:54 PM,1/1/0001 12:00:00 AM,,,,False,Belt Tension Meter,-1,,,,0
,0107,,,Barcodes\107.png,,false,2/5/2018 11:49:57 AM,2/13/2018 1:01:01 PM,Wyler Level Set - 2D,,,True,Wyler Level Set - 2D,490013236,Michael DiChiara,Manfred Schumacher,AMT,13
